86835;Плата драйвера ДТИ 6/12 СМПК.758725.026;1029;2021-06-21;2021-06-30;;Москва-Николаевка;коррозия печатной платы
86672;Плата ПДВ-3 (ГАМЕМ);633;2021-06-17;2021-06-24;;Сервисный центр;Самара. Нужен 2SC0108T2B0 - 1шт.
86562;Плата ПС-2РМ3 (ГАМЕМ);1012184;2021-06-16;2021-07-06;;Нижний Новгород;Прогар печатной платы.
86534;Контроллер Siemens CPU224;J9S6386876;2021-06-15;2021-06-24;2021-06-25;Воронеж;ТВРЗ(ТРК) выжег микросхем на верхней плате
86517;Табло инф. Siemens A2V00002054953;20392003;2021-06-15;2021-07-22;2021-07-23;Воронеж;ВВРЗ(ЗАВОД). Передано Фомину Е.В. в ремонт
86516;Табло инф. Siemens A2V00002054953;2920023;2021-06-15;2021-07-22;2021-07-23;Воронеж;ВВРЗ(ЗАВОД) Передано Фомину Е.В. в ремонт
86465;Контроллер Siemens CPU224;J9N9103778;2021-06-15;2021-06-15;;Саратов;выгорание платы по питанию =24в
86438;Прочее (см. примечания);5;2021-06-11;2021-06-11;2021-06-11;Москва-Ярославская;Блок БУСК-110
86408;Плата ВВ драйверов СМПК.758726.104 СМПК.468741.021;98;2021-06-11;2021-08-17;;Самара;Прогар ПП.
86402;Плата инвертора ППН СМПК.758726.103 СМПК.435331.016;;2021-06-11;2021-06-24;;Самара;Прогар ПП.
86335;Плата ВИП СМПК.758725.043;997;2021-06-09;2021-06-22;;Сервисный центр;Чита
86312;Прочее (см. примечания);661;2021-06-08;2021-06-08;2021-06-08;Санкт-Петербург;
86283;Плата драйвера ДТИ 6/12 СМПК.758725.026;6183;2021-06-08;2021-06-08;;Адлер;Прогар печатной платы.
86271;Плата ПДВ-3 (ГАМЕМ);192;2021-06-08;2021-06-24;;Санкт-Петербург;Залит водой.
86270;Плата ПДВ-3 (ГАМЕМ);184;2021-06-08;2021-06-24;;Санкт-Петербург;Залит водой.
86230;Плата силового модуля ЭСЭ 0110;;2021-06-07;2021-06-10;;Екатеринбург;требуется SKM40GD 1шт
86227;Плата силового модуля СМПК.758725.039;456;2021-06-07;2021-08-17;;Екатеринбург;повреждение сигнальных дорожек
86213;Прочее (см. примечания);00120-1;2021-06-07;2021-10-04;2021-10-08;Воронеж;Панель управления BMZ Rail 138.Передана в ремонт Бакину В.В. 7.06.2021
86165;Модуль питания PB03A (KNORR-BREMSE);MB5516360;2021-06-03;2021-06-11;;Минеральные Воды;Обрыв трансформатора
86146;Плата силового модуля СМПК.758725.039;846;2021-06-03;2021-06-07;;Адлер;прогар ПП
86107;Плата П2 (ГАМЕМ);10903341;2021-06-03;2021-06-07;;Сервисный центр;Москва
86073;Модуль расширения ABB XE08B5;;2021-06-03;2021-06-03;;Смоленск;попадание воды в блок .флюсовые включения на платах
86054;Блок БУЭВ-Г АВДБ.758800.100;14;2021-06-02;2021-06-02;2021-06-02;Санкт-Петербург;
86023;Плата драйвера 6-к СМПК.468741.017 СМПК.758725.125;518;2021-06-01;2021-08-23;;Новосибирск;прогар печатной платы
86021;Плата драйвера ДТИ 6/12 СМПК.758725.026;2000;2021-06-01;2021-06-02;;Новосибирск;Прогар печатной платы.
85931;Плата драйвера ДТИ 6/12 СМПК.758725.026;3392;2021-05-31;2021-06-02;;Москва-Октябрьская;Прогар печатной платы.
85918;Модуль МЗ-03 (Латво);;2021-05-31;2021-05-31;;Москва-Октябрьская;Ремонту не подлежит
85896;Плата контроля СМПК.435332.129 СМПК.758726.180;151;2021-05-31;2021-06-01;;Москва-Николаевка;Вышел из стоя МК.
85892;Плата инвертора ППН СМПК.758726.163 СМПК.435331.020;1351;2021-05-31;2021-06-09;;Москва-Николаевка;прогар печатной платы
85867;Плата П2 (ГАМЕМ);10903231;2021-05-31;2021-06-01;;Москва-Ярославская;
85840;Модуль MDO-16 ПТМК.426436.005;;2021-05-31;2021-10-13;2021-10-13;Сервисный центр;Самара
85773;Блок CHG 090-AA05-10;06090002Q;2021-05-27;2021-05-31;;Казань;Сквозной прогар ПП
85675;КППУ Барс-4МОс;1696;2021-05-26;2021-06-04;;Москва-Киевская;Неисправна микросхема контроллера
85635;Плата силового модуля СМПК.758725.039;2530;2021-05-26;2021-06-02;;Адлер;замена конденсатора
85533;Преобразователь MEAN WELL SD-350D-24;;2021-05-25;2021-05-27;2021-05-31;Самара;КЗ трансформатора
85383;Контроллер Siemens CPU224;J9P0893190;2021-05-14;2021-06-04;2021-06-11;Воронеж;вышла верхняя плата неотвечает микроконтроллер
85382;Контроллер Siemens CPU224;J9P2222302;2021-05-14;2021-06-04;2021-06-11;Воронеж;вышла верхняя плата неотвечает микроконтроллер
85351;Блок упр. авт. двери СПСТ.468361.016;1212221;2021-05-12;2021-05-12;2021-05-12;Воронеж;
85350;КППУ Барс-4МОс;;2021-05-12;2021-06-04;;Волгоград;Только плата
85338;Плата драйвера ДТИ 6.1/12 ЭСЭ 0155;;2021-05-12;2021-06-02;;Москва-Киевская;Прогар печатной платы.
85332;Модуль ОСН-4 (Экспресс);323;2021-05-12;2021-05-12;2021-05-12;Новосибирск;
85328;Плата драйвера ДТИ 6.1/12 ЭСЭ 0155;;2021-05-11;2021-06-02;;Адлер;Прогар печатной платы.
85319;Плата силового модуля ЭСЭ 0110;;2021-05-11;2021-05-13;;Адлер;ожидает skm40gd
85224;Блок упр. авт. двери PINTSCH BAMAG MT24.1-RZD;202;2021-05-11;2021-05-26;;Москва-Киевская;Вышел из строя МК.
85153;Плата инвертора ППН СМПК.758726.163 СМПК.435331.020;464;2021-05-06;2021-05-14;;Москва-Николаевка;Прогар печатной платы.
85114;Плата силового модуля СМПК.758725.039;10;2021-05-04;2021-05-13;;Адлер;ожидает 6mbi50va-120-50
85110;Контроллер информационной панели КИП-2 АВДБ.687240.075;19;2021-05-04;2021-05-15;;Адлер;Сбой ПО. В ЭЛК. Отпр. в ЭЛК 4.06.2021
85103;Панель маршрутная ПМЛ-110-04 АВДБ.687240.048;14;2021-05-04;;;Адлер;Прислан как донор
85091;Дисплей СВПВ-У-01 ПТМК.424345.001;183;2021-04-30;2021-05-13;2021-06-11;Воронеж;Вышла из строя мат. плата
85087;Плата инвертора ППН СМПК.758726.163 СМПК.435331.020;235;2021-04-30;2021-05-05;;Ярославль;прогар пп
85047;Плата силового модуля СМПК.758725.039;1707;2021-04-30;2021-05-05;;Москва-Октябрьская;коррозия конт. дорожек и переходных отверстий
85014;Прочее (см. примечания);;2021-04-29;2021-06-07;2021-06-11;Сыктывкар;Инвертор ИС2-110-300Г Неремонтопригоден (залит компаундом). По просьбе Иванько В.В. отправлен в Тамбов.
84970;Плата упр. ВВ преобразователем СМПК.468332.140;243;2021-04-28;;;Сервисный центр;Петрозаводск. В ЭЛСИЭЛ.
84886;Преобразователь WAGO 50-150/24;531149;2021-04-27;2021-05-27;2021-06-02;Москва-Октябрьская;Залит компаундом
84857;Прочее (см. примечания);;2021-04-26;2021-04-30;;Москва-Николаевка;Преобразователь напряжения инверторный
84854;Контроллер ABB 07KR51;088701BB;2021-04-26;2021-04-27;;Москва-Николаевка;неисправна плис clt83020
84839;Плата ПДТ32 (ГАМЕМ);113020;2021-04-26;2021-04-26;2021-04-26;Санкт-Петербург;-3
84838;Прочее (см. примечания);;2021-04-26;2021-06-10;;Котлас;Блок контроля фаз РНПП-311М от АЗР-90А-180В-М
84837;Прочее (см. примечания);;2021-04-26;2021-06-10;;Котлас;Блок контроля фаз РНПП-311М от АЗР-90А-180В-М
84830;Прочее (см. примечания);00126-1;2021-04-26;2022-01-19;2022-01-19;Воронеж;ВВРЗ(ТРК). Панель управления от BMZ Rail 138. Передана Фомину Е.В. в ремонт.
84827;Контроллер ABB 07KR51;0841004F;2021-04-26;2021-04-27;2021-04-30;Воронеж;неисправна плис clt83020
84793;Плата силового модуля ЭСЭ 0110;;2021-04-22;2021-07-09;;Уфа;повреждение сигнальных дорожек
84788;Контроллер ABB 07KR51;08F10004;2021-04-22;2021-05-18;;Уфа;неисправна плис clt83020
84786;Прочее (см. примечания);693409A241;2021-04-22;2021-04-26;2021-05-14;Волгоград;Частотный преобразователь DANFOSS VLT. Силовой ключ, драйвера.
84732;Модуль расширения ABB AX522;7083;2021-04-20;;2021-04-22;Саратов;вышла из строя плата y1 dx522
84689;Модуль МЦП ПТМК.468332.004;879;2021-04-19;2021-05-02;2021-10-13;Сервисный центр;Пенза. Сбой ПО контроллера. В ПТМ!
84663;Плата драйвера ДТИ 6/12 СМПК.758725.026;4708;2021-04-19;2021-06-02;;Казань;Прогар печатной платы.
84657;Модуль расширения Siemens EM235;J9R7411607;2021-04-19;2021-04-22;2021-04-23;Воронеж;ВВРЗ(ЗАВОД) вышел из строя контроллер верхн плата
84629;Модуль EB01B (KNORR-BREMSE);Z02324253;2021-04-16;2021-05-27;;Самара;Передан Фомину Е.В. в ремонт. Неисправность ЦП.
84628;Прочее (см. примечания);;2021-04-16;2021-04-16;;Самара;Плата СМПК.758726.138
84619;Плата ВВ драйверов СМПК.758726.181 СМПК.468741.044;5;2021-04-16;2021-04-16;;Самара;
84616;Плата инвертора ППН СМПК.758726.103 СМПК.435331.016;188;2021-04-16;2021-04-16;;Самара;Прогар ПП.
84582;Блок 2460.027 (РНГ);890088;2021-04-16;2021-04-16;2021-04-23;Чита;восстановлению не подлежит год выпуска 1979
84537;Контроллер ABB 07KR51;0726002E;2021-04-13;2021-04-13;;Саратов;вышла из строя плс clt83020
84529;Модуль расширения ABB AX522;4509;2021-04-13;2021-04-14;;Санкт-Петербург;неработает плата y1
84522;Контроллер помещения ТЯИЛ.425712.001 (КОНТИНЕНТ);;2021-04-13;;;Санкт-Петербург;
84493;Сетевой адаптер АВДБ.687280.012;1266;2021-04-12;2021-05-11;;Нижний Новгород;Вышел из строя центральный контроллер (Wafer VIA). В ЭЛК.Отпр. в ЭЛК 4.06.2021
